Identifier,Relevance,FullStatement,URI
02a467d6-bc4c-11e8-88dc-0242ac120003,77,Construct and solve multistep fraction word problems involving addition and subtraction,http://frameworks.act.org/uri/02a467d6-bc4c-11e8-88dc-0242ac120003
01b3e20c-bc4c-11e8-a057-0242ac120003,77,Determine coordinates for the 30-degree and 60-degree angles of the unit circle,http://frameworks.act.org/uri/01b3e20c-bc4c-11e8-a057-0242ac120003
0210dfa2-bc4c-11e8-b124-0242ac120003,77,Represent numbers from 11-19 as made up of 10 ones and some more ones,http://frameworks.act.org/uri/0210dfa2-bc4c-11e8-b124-0242ac120003
01a620fe-bc4c-11e8-b33f-0242ac120003,77,Understand that a reflex angle is an angle that is larger than a straight angle,http://frameworks.act.org/uri/01a620fe-bc4c-11e8-b33f-0242ac120003
02e9f97c-bc4c-11e8-a659-0242ac120003,77,"Understanding population samples, techniques, and drawing conclusions about populations",http://frameworks.act.org/uri/02e9f97c-bc4c-11e8-a659-0242ac120003
023ca84e-bc4c-11e8-99e3-0242ac120003,77,"Solve ""take apart"" subtraction and word problems within 10 with two unknown parts",http://frameworks.act.org/uri/023ca84e-bc4c-11e8-99e3-0242ac120003
023dac62-bc4c-11e8-b489-0242ac120003,77,"Solve ""take apart"" subtraction and word problems within 20 with two unknown parts",http://frameworks.act.org/uri/023dac62-bc4c-11e8-b489-0242ac120003
0238240e-bc4c-11e8-83c3-0242ac120003,77,"Solve ""put together"" addition and word problems within 5 with two unknown addends",http://frameworks.act.org/uri/0238240e-bc4c-11e8-83c3-0242ac120003
01956fd4-bc4c-11e8-968a-0242ac120003,77,Understand that a circle's radius is always half the length of the diameter,http://frameworks.act.org/uri/01956fd4-bc4c-11e8-968a-0242ac120003
02ef492c-bc4c-11e8-9605-0242ac120003,77,"Understand the relationship between population, sample, and sampling distribution",http://frameworks.act.org/uri/02ef492c-bc4c-11e8-9605-0242ac120003
0243243a-bc4c-11e8-b834-0242ac120003,77,"Understand that when subtracting whole numbers, the result is less than the original amount",http://frameworks.act.org/uri/0243243a-bc4c-11e8-b834-0242ac120003
02c90032-bc4c-11e8-89d9-0242ac120003,77,Solve problems involving finding the whole using a part and the percent,http://frameworks.act.org/uri/02c90032-bc4c-11e8-89d9-0242ac120003
02e38da8-bc4c-11e8-b80b-0242ac120003,77,Understand that standard deviation refers to a description of variations from a model,http://frameworks.act.org/uri/02e38da8-bc4c-11e8-b80b-0242ac120003
025d060c-bc4c-11e8-ae82-0242ac120003,76,Understand that an exponential function eventually exceeds a linear function,http://frameworks.act.org/uri/025d060c-bc4c-11e8-ae82-0242ac120003
0214c50e-bc4c-11e8-8676-0242ac120003,76,"Understand that the number 10 is a bundle of ten ones, and is called a ten""""",http://frameworks.act.org/uri/0214c50e-bc4c-11e8-8676-0242ac120003
01954fd6-bc4c-11e8-8d04-0242ac120003,76,Understand that a circle's diameter is always twice the length of the radius,http://frameworks.act.org/uri/01954fd6-bc4c-11e8-8d04-0242ac120003
0266570c-bc4c-11e8-9671-0242ac120003,76,Solve word problems about time intervals using multiplication and division,http://frameworks.act.org/uri/0266570c-bc4c-11e8-9671-0242ac120003
021b3a74-bc4c-11e8-817c-0242ac120003,76,Write and interpret three-digit numerals as a mark composed of tens and ones,http://frameworks.act.org/uri/021b3a74-bc4c-11e8-817c-0242ac120003
011ee148-bc4c-11e8-ab9d-0242ac120003,76,Find the equation of a hyperbola given the foci and information about the axes,http://frameworks.act.org/uri/011ee148-bc4c-11e8-ab9d-0242ac120003
023d8b7e-bc4c-11e8-b891-0242ac120003,76,"Solve ""take from"" subtraction and word problems within 20 with an unknown result",http://frameworks.act.org/uri/023d8b7e-bc4c-11e8-b891-0242ac120003
018195d6-bc4c-11e8-a57d-0242ac120003,76,Label a point graphed in the of the coordinate plane using x- and y- coordinates,http://frameworks.act.org/uri/018195d6-bc4c-11e8-a57d-0242ac120003
02835438-bc4c-11e8-a742-0242ac120003,76,Understand that the equation y = mx represents a line through the origin,http://frameworks.act.org/uri/02835438-bc4c-11e8-a742-0242ac120003
01926db6-bc4c-11e8-ae2c-0242ac120003,76,Calculate the perimeter of a plane figure by adding the lengths of its sides,http://frameworks.act.org/uri/01926db6-bc4c-11e8-ae2c-0242ac120003
023c683e-bc4c-11e8-b498-0242ac120003,76,"Solve"" take from"" subtraction and word problems within 10 with an unknown result",http://frameworks.act.org/uri/023c683e-bc4c-11e8-b498-0242ac120003
02068020-bc4c-11e8-ae8a-0242ac120003,76,Understand that matrix multiplication for square matrices is not commutative,http://frameworks.act.org/uri/02068020-bc4c-11e8-ae8a-0242ac120003
01ed422c-bc4c-11e8-9581-0242ac120003,76,Investigate and describe the equipartitioning of whole-number intervals on a number line,http://frameworks.act.org/uri/01ed422c-bc4c-11e8-9581-0242ac120003
02fae070-bc4c-11e8-a349-0242ac120003,76,Calculate probabilities of compound events using permutations and combinations,http://frameworks.act.org/uri/02fae070-bc4c-11e8-a349-0242ac120003
02004070-bc4c-11e8-a70b-0242ac120003,76,Understand that a number has a size and a direction from zero on a number line,http://frameworks.act.org/uri/02004070-bc4c-11e8-a70b-0242ac120003
0239063a-bc4c-11e8-a1aa-0242ac120003,76,Add to with unknown change and put together with 1 unknown addend problems within 20,http://frameworks.act.org/uri/0239063a-bc4c-11e8-a1aa-0242ac120003
01ccacec-bc4c-11e8-a469-0242ac120003,76,Reciting in order the number words to 100 and identifying and writing numerals to 20,http://frameworks.act.org/uri/01ccacec-bc4c-11e8-a469-0242ac120003
0242c530-bc4c-11e8-97bd-0242ac120003,76,Understand the relationship between subtraction and number position on the number line,http://frameworks.act.org/uri/0242c530-bc4c-11e8-97bd-0242ac120003
016d509e-bc4c-11e8-8e24-0242ac120003,76,Decompose an angle into parts and then recompose the parts to make a whole,http://frameworks.act.org/uri/016d509e-bc4c-11e8-8e24-0242ac120003
023c885a-bc4c-11e8-bcb4-0242ac120003,76,"Solve ""take apart"" subtraction and word problems within 5 with two unknown parts",http://frameworks.act.org/uri/023c885a-bc4c-11e8-bcb4-0242ac120003
01c14442-bc4c-11e8-8ac9-0242ac120003,75,Order written numerals to 100 and use ordinal positions first through tenth,http://frameworks.act.org/uri/01c14442-bc4c-11e8-8ac9-0242ac120003
02f6404c-bc4c-11e8-b9c1-0242ac120003,75,Understand that a random variable is a variable with a set of possibilities,http://frameworks.act.org/uri/02f6404c-bc4c-11e8-b9c1-0242ac120003
0159231c-bc4c-11e8-9640-0242ac120003,75,Understand that partitioning a plane figure into parts does not change its area,http://frameworks.act.org/uri/0159231c-bc4c-11e8-9640-0242ac120003
0196037c-bc4c-11e8-af1b-0242ac120003,75,"Identify, draw, and label points, lines, line segments, and rays on a plane",http://frameworks.act.org/uri/0196037c-bc4c-11e8-af1b-0242ac120003
01a59fe4-bc4c-11e8-a1eb-0242ac120003,75,Understand that an obtuse angle is an angle that is larger than a right angle,http://frameworks.act.org/uri/01a59fe4-bc4c-11e8-a1eb-0242ac120003
01e1ad22-bc4c-11e8-845a-0242ac120003,75,Represent hundredths of thousandths as a quantity of hundredths or tenths,http://frameworks.act.org/uri/01e1ad22-bc4c-11e8-845a-0242ac120003
03009d12-bc4c-11e8-8720-0242ac120003,75,Applying knowledge of set theory and logic to mathematical and real-world scenarios,http://frameworks.act.org/uri/03009d12-bc4c-11e8-8720-0242ac120003
01af7de8-bc4c-11e8-a0db-0242ac120003,75,"Applying ratios to 30?-60?-90?, 45?-45?-90?, and dilations of Pythagorean triangles",http://frameworks.act.org/uri/01af7de8-bc4c-11e8-a0db-0242ac120003
0211ada6-bc4c-11e8-bdda-0242ac120003,75,Decompose numbers from 11-19 into a set of ten ones and additional ones,http://frameworks.act.org/uri/0211ada6-bc4c-11e8-bdda-0242ac120003
023804ba-bc4c-11e8-a2e3-0242ac120003,75,"Solve ""put together"" addition and word problems within 10 with an unknown total",http://frameworks.act.org/uri/023804ba-bc4c-11e8-a2e3-0242ac120003
016f9cf0-bc4c-11e8-8ee6-0242ac120003,75,"Classify angles as acute, obtuse, and right based on angle measure in degrees",http://frameworks.act.org/uri/016f9cf0-bc4c-11e8-8ee6-0242ac120003
01e8470e-bc4c-11e8-9f61-0242ac120003,75,Generate simple equivalent fractions by using models and splitting techniques,http://frameworks.act.org/uri/01e8470e-bc4c-11e8-9f61-0242ac120003
011e7df2-bc4c-11e8-96dc-0242ac120003,75,Find the equation of an ellipse given the foci and information about the axes,http://frameworks.act.org/uri/011e7df2-bc4c-11e8-96dc-0242ac120003
02e7c2d8-bc4c-11e8-93a1-0242ac120003,75,"Translate information between tables, charts, bar graphs, and pictographs",http://frameworks.act.org/uri/02e7c2d8-bc4c-11e8-93a1-0242ac120003
0126be7c-bc4c-11e8-b6f6-0242ac120003,75,Measure a whole-number mass in kilograms and grams by using an appropriate tool,http://frameworks.act.org/uri/0126be7c-bc4c-11e8-b6f6-0242ac120003
01a5e0da-bc4c-11e8-9986-0242ac120003,75,Understand that a straight angle refers to an angle that is a straight line,http://frameworks.act.org/uri/01a5e0da-bc4c-11e8-9986-0242ac120003
02ce1c5c-bc4c-11e8-9a21-0242ac120003,75,Evaluate expressions and solve equations containing nth roots or rational exponents,http://frameworks.act.org/uri/02ce1c5c-bc4c-11e8-9a21-0242ac120003
0238c530-bc4c-11e8-be2a-0242ac120003,75,"Solve ""put together"" addition and word problems within 20 with an unknown total",http://frameworks.act.org/uri/0238c530-bc4c-11e8-be2a-0242ac120003
023c475a-bc4c-11e8-b0bb-0242ac120003,75,"Solve ""take from"" subtraction and word problems within 5 with an unknown result",http://frameworks.act.org/uri/023c475a-bc4c-11e8-b0bb-0242ac120003
022a62a6-bc4c-11e8-8ed0-0242ac120003,75,Add mixed numbers and improper fractions with unlike denominators requiring no regrouping,http://frameworks.act.org/uri/022a62a6-bc4c-11e8-8ed0-0242ac120003
02efaf16-bc4c-11e8-967a-0242ac120003,75,Understand that a parameter is a measureable characteristic of a population,http://frameworks.act.org/uri/02efaf16-bc4c-11e8-967a-0242ac120003
02fd88de-bc4c-11e8-8114-0242ac120003,75,Understand that the complement of A is the set of all events that are not A,http://frameworks.act.org/uri/02fd88de-bc4c-11e8-8114-0242ac120003
0235dc26-bc4c-11e8-b3cf-0242ac120003,75,Add three or more two-digit numbers using a variety of mental and written methods,http://frameworks.act.org/uri/0235dc26-bc4c-11e8-b3cf-0242ac120003
01a55f52-bc4c-11e8-a3e0-0242ac120003,75,Understand that an acute angle is an angle that is smaller than a right angle,http://frameworks.act.org/uri/01a55f52-bc4c-11e8-a3e0-0242ac120003
02f774b2-bc4c-11e8-a7a1-0242ac120003,74,Determine the expected value of a probability distribution for a random variable,http://frameworks.act.org/uri/02f774b2-bc4c-11e8-a7a1-0242ac120003
01190d22-bc4c-11e8-8a84-0242ac120003,74,"Construct arches, enclosures, corners, and crosses using building blocks",http://frameworks.act.org/uri/01190d22-bc4c-11e8-8a84-0242ac120003
025be83a-bc4c-11e8-815f-0242ac120003,74,Understand that repeated multiplication determines how y grows regardless of x,http://frameworks.act.org/uri/025be83a-bc4c-11e8-815f-0242ac120003
014b4c2e-bc4c-11e8-a125-0242ac120003,74,Differentiate between defining and non-defining attributes of 2-D shapes,http://frameworks.act.org/uri/014b4c2e-bc4c-11e8-a125-0242ac120003
01f27936-bc4c-11e8-a472-0242ac120003,74,Understand that a single whole can be equipartitioned into any number of equal parts,http://frameworks.act.org/uri/01f27936-bc4c-11e8-a472-0242ac120003
01357a48-bc4c-11e8-85d7-0242ac120003,74,Understand that surface area is a specific attribute of a solid figure,http://frameworks.act.org/uri/01357a48-bc4c-11e8-85d7-0242ac120003
01b7c66a-bc4c-11e8-be14-0242ac120003,74,Tell time to the quarter-hour; distinguish between a.m. and p.m. times,http://frameworks.act.org/uri/01b7c66a-bc4c-11e8-be14-0242ac120003
0237e4bc-bc4c-11e8-95e6-0242ac120003,74,"Solve ""put together"" addition and word problems within 5 with an unknown total",http://frameworks.act.org/uri/0237e4bc-bc4c-11e8-95e6-0242ac120003
027001c6-bc4c-11e8-a432-0242ac120003,74,Determine the value of k given the graphs of f(x) + k and k f(x),http://frameworks.act.org/uri/027001c6-bc4c-11e8-a432-0242ac120003
02393c86-bc4c-11e8-a829-0242ac120003,74,"Solve ""add to"" addition and word problems within 20 with an unknown addend",http://frameworks.act.org/uri/02393c86-bc4c-11e8-a829-0242ac120003
01b09458-bc4c-11e8-8103-0242ac120003,74,Understand that a 45-45-90 triangle has sides in a specific ratio of lengths,http://frameworks.act.org/uri/01b09458-bc4c-11e8-8103-0242ac120003
01b34fea-bc4c-11e8-8534-0242ac120003,74,Solve real-world problems using trigonometry and the Pythagorean Theorem,http://frameworks.act.org/uri/01b34fea-bc4c-11e8-8534-0242ac120003
0216d8a8-bc4c-11e8-9289-0242ac120003,74,Write and interpret two-digit numerals as a mark composed of tens and ones,http://frameworks.act.org/uri/0216d8a8-bc4c-11e8-9289-0242ac120003
0175efe2-bc4c-11e8-b0ac-0242ac120003,74,"Identify center, radius, diameter, circumference, and interior of a circle",http://frameworks.act.org/uri/0175efe2-bc4c-11e8-b0ac-0242ac120003
01aff30e-bc4c-11e8-9311-0242ac120003,74,Understand that a 30-60-90 triangle has sides in a specific ratio of lengths,http://frameworks.act.org/uri/01aff30e-bc4c-11e8-9311-0242ac120003
011dfbde-bc4c-11e8-81a6-0242ac120003,74,Find the center and radius of a circle given by an equation in standard form,http://frameworks.act.org/uri/011dfbde-bc4c-11e8-81a6-0242ac120003
0237c4b4-bc4c-11e8-bf97-0242ac120003,74,"Solve ""add to"" addition and word problems within 10 with an unknown result",http://frameworks.act.org/uri/0237c4b4-bc4c-11e8-bf97-0242ac120003
01ae2308-bc4c-11e8-85ee-0242ac120003,74,Solve for unknown lengths using the Pythagorean Theorem and its converse,http://frameworks.act.org/uri/01ae2308-bc4c-11e8-85ee-0242ac120003
0238a53c-bc4c-11e8-9d6f-0242ac120003,74,"Solve ""add to"" addition and word problems within 20 with an unknown result",http://frameworks.act.org/uri/0238a53c-bc4c-11e8-9d6f-0242ac120003
021659be-bc4c-11e8-8514-0242ac120003,74,Represent two-digit quantities as a sequence of tens or decades and ones,http://frameworks.act.org/uri/021659be-bc4c-11e8-8514-0242ac120003
011f02a4-bc4c-11e8-93c1-0242ac120003,74,Find the foci and information about the axes given the equation of a hyperbola,http://frameworks.act.org/uri/011f02a4-bc4c-11e8-93c1-0242ac120003
01bcf22a-bc4c-11e8-a7f4-0242ac120003,73,Identify and name the relative size of units within the U.S. customary system,http://frameworks.act.org/uri/01bcf22a-bc4c-11e8-a7f4-0242ac120003
02282cfc-bc4c-11e8-b42e-0242ac120003,73,Add mixed numbers and improper fractions with like denominators requiring no regrouping,http://frameworks.act.org/uri/02282cfc-bc4c-11e8-b42e-0242ac120003
02124c8e-bc4c-11e8-aa22-0242ac120003,73,Understand that numbers 11-19 are composed of 10 ones and additional ones,http://frameworks.act.org/uri/02124c8e-bc4c-11e8-aa22-0242ac120003
018e3d0e-bc4c-11e8-bfd7-0242ac120003,73,Understand that a measurement tool contains equally spaced intervals from 0,http://frameworks.act.org/uri/018e3d0e-bc4c-11e8-bfd7-0242ac120003
0119db62-bc4c-11e8-8596-0242ac120003,73,Construct enclosures and arches several blocks high using building blocks,http://frameworks.act.org/uri/0119db62-bc4c-11e8-8596-0242ac120003
01730aca-bc4c-11e8-a9a3-0242ac120003,73,Illustrate in a diagram pairs of complementary and non-complementary angles,http://frameworks.act.org/uri/01730aca-bc4c-11e8-a9a3-0242ac120003
029ae198-bc4c-11e8-b68b-0242ac120003,73,Distinguish between factors and non-factors of a whole number up to 100,http://frameworks.act.org/uri/029ae198-bc4c-11e8-b68b-0242ac120003
01260054-bc4c-11e8-bf81-0242ac120003,73,"Understand that turning, flipping, and rotating a solid figure does not change its mass",http://frameworks.act.org/uri/01260054-bc4c-11e8-bf81-0242ac120003
014bcaf0-bc4c-11e8-837a-0242ac120003,73,Identify and name polygons with 7-8 sides by referring to the number of sides,http://frameworks.act.org/uri/014bcaf0-bc4c-11e8-837a-0242ac120003
0147359e-bc4c-11e8-98af-0242ac120003,73,Represent monetary values of $1-$2 in multiple ways using coins and bills,http://frameworks.act.org/uri/0147359e-bc4c-11e8-98af-0242ac120003
0276fb52-bc4c-11e8-9122-0242ac120003,73,Identify the independent and dependent variables of relations and functions,http://frameworks.act.org/uri/0276fb52-bc4c-11e8-9122-0242ac120003
